date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:10:05	85897/85897	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:03%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2ed7.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-05-01)
15:10:06	85902/85902	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:04%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0305.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-06-01)
15:10:07	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:05%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexd109.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-06-01)
15:10:08	87658/87658	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:06%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index278c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-07-01)
15:10:09	85973/85973	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:07%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index728b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-07-01)
15:10:10	90392/90392	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:08%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index598d.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-08-01)
15:10:11	86071/86071	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:09%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index9ab4.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-08-01)
15:10:13	90457/90457	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:10%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index531a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-01-01)
15:10:13	93078/93078	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:11%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index16b1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-01-01)
15:10:14	86010/86010	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:12%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexd198.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-01-01)
15:10:15	93078/93078	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:12%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5868.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-02)
15:10:16	84525/84525	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:14%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1c0c.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-02)
15:10:17	87160/87160	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:14%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7358.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-02-01)
15:10:18	86038/86038	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:15%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexee0a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-02-01)
15:10:19	84525/84525	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:16%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexc680.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-03)
15:10:20	88087/88087	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:17%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-03	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1a56.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-03)
15:10:21	85954/85954	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:18%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-03	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa2b8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-03-01)
15:10:21	87709/87709	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:19%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexbea0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-03-01)
15:10:23	88087/88087	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:20%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-03-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0ce1.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-04)
15:10:23	86238/86238	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:21%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2019-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index6113.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-04)
15:10:25	86193/86193	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:22%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexf877.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-04)
15:10:25	85927/85927	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:23%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-04	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexc9a8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-04-01)
15:10:27	85935/85935	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:25%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2027-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4e98.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-04-01)
15:10:27	86238/86238	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:25%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2019-04-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexdbc8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2019-05)
15:10:29	86184/86184	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:26%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2018-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5f47.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2019-05)
15:10:29	86217/86217	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:27%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2019-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe868.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2019-05)
15:10:31	86217/86217	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:28%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2019-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2c79.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-06-01)
15:10:31	86221/86221	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:29%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexdaf0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-06-01)
15:10:32	86221/86221	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:30%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index324b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-07-01)
15:10:33	93029/93029	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:31%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa3cf.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-07-01)
15:10:35	93029/93029	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:33%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4d8b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-08-01)
15:10:35	90480/90480	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:33%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexb821.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-08-01)
15:10:36	85878/85878	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:34%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-05	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2780.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2027-05-01)
15:10:37	85866/85866	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:35%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2028-05-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5bb0.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2027-05-01)
15:10:38	85898/85898	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:36%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2027-06-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2992.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2027-05-01)
15:10:39	87641/87641	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:37%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-06	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexcf23.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-06-01)
15:10:40	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:38%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-07-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index2d04.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-06-01)
15:10:41	85906/85906	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:39%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-07	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index5480.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-07-01)
15:10:42	85970/85970	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:40%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-08-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index731b.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-07-01)
15:10:43	85979/85979	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:41%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-08	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexde35.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-08-01)
15:10:44	87832/87832	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:41%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-09-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index31ea.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-08-01)
15:10:45	90480/90480	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:43%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-09	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index95d4.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-09-01)
15:10:46	87794/87794	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:44%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-10-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index7426.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-09-01)
15:10:47	90452/90452	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:45%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-11-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index12f8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-12-01)
15:10:48	90454/90454	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:45%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-12	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe520.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-12-01)
15:10:49	86050/86050	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:46%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe9fb.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-12-01)
15:10:50	90454/90454	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:48%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-12-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index773a.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-01)
15:10:50	87237/87237	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:48%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexe31e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2022-01)
15:10:51	93080/93080	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:49%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2023-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexbcc5.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-01-01)
15:10:53	86014/86014	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:50%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1869.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-01-01)
15:10:54	86357/86357	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:52%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index1fa8.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-02)
15:10:54	87237/87237	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:51%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-01-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index621e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2021-02)
15:10:55	86034/86034	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:53%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2024-02	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index4266.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-02-01)
15:10:56	86042/86042	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:54%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2026-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/index0122.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2025-02-01)
15:10:57	86357/86357	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2014:10:55%20GMT	https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-02-01	C:/My%20Web%20Sites/doctery/doctery-demo.pbminfotech.com/demo2/make-appointments/indexa18e.html	(from https://doctery-demo.pbminfotech.com/demo2/make-appointments/?date=2020-03)
